user_id,activity_date,total_steps,total_distance,total_calories,sedentary_minutes,lightly_active_minutes,fairly_active_minutes,very_active_minutes,total_active_minutes,day_of_week,active_sedentary_ratio,sleep_date,total_sleep_records,minutes_asleep,minutes_in_bed,sleep_efficiency,time_in_bed_hr,avg_daily_steps,overall_consistency_days,activity_segment
1503960366,2016-04-27,18134,12.210000038147,2159,1108,243,11,78,332,Wednesday,0.29963898916967507,,,,,,,12116.741935483869,31,Very Active
1503960366,2016-05-04,11100,7.15000009536743,1819,1179,203,22,36,261,Wednesday,0.22137404580152673,,,,,,,12116.741935483869,31,Very Active
8053475328,2016-05-11,12209,9.39999961853027,2809,1189,184,7,60,251,Wednesday,0.2111017661900757,,,,,,,14763.290322580646,31,Very Active
8053475328,2016-04-14,20159,15.9700002670288,3411,1123,193,5,119,317,Thursday,0.28227960819234194,,,,,,,14763.290322580646,31,Very Active
8053475328,2016-04-22,10520,8.28999996185303,2655,1260,117,3,60,180,Friday,0.14285714285714285,,,,,,,14763.290322580646,31,Very Active
8053475328,2016-05-02,1969,1.42999994754791,1988,1345,95,0,0,95,Monday,0.070631970260223054,,,,,,,14763.290322580646,31,Very Active
8053475328,2016-05-03,15484,11.8999996185303,3023,1166,165,22,87,274,Tuesday,0.23499142367066894,,,,,,,14763.290322580646,31,Very Active
8053475328,2016-05-05,14990,11.5100002288818,2950,1208,130,9,93,232,Thursday,0.19205298013245034,,,,,,,14763.290322580646,31,Very Active
8053475328,2016-05-10,14810,11.3599996566772,2926,1219,115,10,96,221,Tuesday,0.18129614438063987,,,,,,,14763.290322580646,31,Very Active
8053475328,2016-04-19,15929,12.4799995422363,3114,1152,191,7,90,288,Tuesday,0.25,,,,,,,14763.290322580646,31,Very Active
8053475328,2016-04-25,20500,15.6899995803833,3403,1104,209,9,118,336,Monday,0.30434782608695654,,,,,,,14763.290322580646,31,Very Active
8053475328,2016-04-26,12685,9.61999988555908,2846,1182,185,5,68,258,Tuesday,0.21827411167512689,,,,,,,14763.290322580646,31,Very Active
8053475328,2016-05-06,13953,11.0,2859,1245,90,15,90,195,Friday,0.15662650602409639,,,,,,,14763.290322580646,31,Very Active
8053475328,2016-04-13,16433,13.3500003814697,3140,1177,156,12,95,263,Wednesday,0.22344944774851316,,,,,,,14763.290322580646,31,Very Active
8053475328,2016-04-18,17076,12.6599998474121,3133,1137,195,6,102,303,Monday,0.26649076517150394,,,,,,,14763.290322580646,31,Very Active
8053475328,2016-04-12,18060,14.1199998855591,3186,1193,123,8,116,247,Tuesday,0.20704107292539817,,,,,,,14763.290322580646,31,Very Active
8053475328,2016-04-29,12315,9.64999961853027,2794,1215,159,8,58,225,Friday,0.18518518518518517,,,,,,,14763.290322580646,31,Very Active
8053475328,2016-04-28,15447,12.3999996185303,3062,1188,153,9,90,252,Thursday,0.21212121212121213,,,,,,,14763.290322580646,31,Very Active
8053475328,2016-05-04,14581,11.1499996185303,2918,1220,123,8,89,220,Wednesday,0.18032786885245902,,,,,,,14763.290322580646,31,Very Active
8053475328,2016-05-08,22026,17.6499996185303,3589,1073,228,14,125,367,Sunday,0.34203168685927304,,,,,,,14763.290322580646,31,Very Active
8053475328,2016-04-17,18827,13.6899995803833,3213,1113,195,21,111,327,Sunday,0.29380053908355797,,,,,,,14763.290322580646,31,Very Active
8053475328,2016-05-09,12465,9.38000011444092,2765,1214,148,12,66,226,Monday,0.18616144975288304,,,,,,,14763.290322580646,31,Very Active
8053475328,2016-04-30,7135,5.59000015258789,2408,1281,131,1,27,159,Saturday,0.12412177985948478,,,,,,,14763.290322580646,31,Very Active
8053475328,2016-05-01,1170,0.850000023841858,1886,1389,51,0,0,51,Sunday,0.0367170626349892,,,,,,,14763.290322580646,31,Very Active
8053475328,2016-04-27,12422,9.81999969482422,2852,1187,183,10,60,253,Wednesday,0.21314237573715247,,,,,,,14763.290322580646,31,Very Active
8053475328,2016-04-16,14549,11.1099996566772,2867,1255,83,6,96,185,Saturday,0.14741035856573706,,,,,,,14763.290322580646,31,Very Active
8053475328,2016-04-24,22988,17.9500007629395,3577,1096,182,33,129,344,Sunday,0.31386861313868614,,,,,,,14763.290322580646,31,Very Active
8053475328,2016-04-21,16057,12.5100002288818,3103,1164,170,6,100,276,Thursday,0.23711340206185566,,,,,,,14763.290322580646,31,Very Active
8053475328,2016-04-15,20669,16.2399997711182,3410,1142,158,8,132,298,Friday,0.26094570928196148,,,,,,,14763.290322580646,31,Very Active
8877689391,2016-04-23,11200,7.42999982833862,3891,1032,300,6,102,408,Saturday,0.39534883720930231,,,,,,,16040.032258064517,31,Very Active
8877689391,2016-04-14,21129,18.9799995422363,3793,1061,298,13,68,379,Thursday,0.35721017907634306,,,,,,,16040.032258064517,31,Very Active
8877689391,2016-05-01,10930,8.31999969482422,2786,1226,166,12,36,214,Sunday,0.17455138662316477,,,,,,,16040.032258064517,31,Very Active
8877689391,2016-04-20,19948,18.1100006103516,3679,1123,225,19,73,317,Wednesday,0.28227960819234194,,,,,,,16040.032258064517,31,Very Active
8877689391,2016-04-28,14890,11.3000001907349,3060,1143,231,8,58,297,Thursday,0.25984251968503935,,,,,,,16040.032258064517,31,Very Active
8877689391,2016-04-22,18258,16.3099994659424,3427,1141,236,2,61,299,Friday,0.26205083260297984,,,,,,,16040.032258064517,31,Very Active
8877689391,2016-04-18,11423,8.67000007629395,2761,1215,191,5,29,225,Monday,0.18518518518518517,,,,,,,16040.032258064517,31,Very Active
8877689391,2016-04-27,23629,20.6499996185303,3808,1104,235,8,93,336,Wednesday,0.30434782608695654,,,,,,,16040.032258064517,31,Very Active
8877689391,2016-04-17,15118,8.86999988555908,3545,1060,307,15,58,380,Sunday,0.35849056603773582,,,,,,,16040.032258064517,31,Very Active
8877689391,2016-05-09,20226,18.25,3710,1131,217,19,73,309,Monday,0.27320954907161804,,,,,,,16040.032258064517,31,Very Active
8877689391,2016-05-08,10686,8.10999965667725,2847,1174,245,4,17,266,Sunday,0.22657580919931858,,,,,,,16040.032258064517,31,Very Active
8877689391,2016-04-25,12986,8.73999977111816,3802,1101,218,8,113,339,Monday,0.30790190735694822,,,,,,,16040.032258064517,31,Very Active
8877689391,2016-04-26,11101,8.43000030517578,2860,1157,258,3,22,283,Tuesday,0.24459809853068279,,,,,,,16040.032258064517,31,Very Active
8877689391,2016-04-19,18785,17.3999996185303,3676,1131,214,13,82,309,Tuesday,0.27320954907161804,,,,,,,16040.032258064517,31,Very Active
8877689391,2016-05-11,21420,19.5599994659424,3832,1127,213,12,88,313,Wednesday,0.27772848269742678,,,,,,,16040.032258064517,31,Very Active
8877689391,2016-04-21,19377,17.6200008392334,3659,1119,226,13,82,321,Thursday,0.28686327077747992,,,,,,,16040.032258064517,31,Very Active
8877689391,2016-04-30,27745,26.7199993133545,4398,1089,223,4,124,351,Saturday,0.32231404958677684,,,,,,,16040.032258064517,31,Very Active
8877689391,2016-05-05,14055,10.6700000762939,3052,1170,188,15,67,270,Thursday,0.23076923076923078,,,,,,,16040.032258064517,31,Very Active
8877689391,2016-04-29,9733,7.3899998664856,2698,1207,210,5,18,233,Friday,0.19304059652029826,,,,,,,16040.032258064517,31,Very Active
8877689391,2016-05-07,12332,8.13000011444092,4142,1036,271,28,105,404,Saturday,0.38996138996138996,,,,,,,16040.032258064517,31,Very Active
8877689391,2016-05-02,4790,3.64000010490417,2189,1335,105,0,0,105,Monday,0.078651685393258425,,,,,,,16040.032258064517,31,Very Active
8877689391,2016-04-13,15337,9.57999992370605,3566,1098,216,18,108,342,Wednesday,0.31147540983606559,,,,,,,16040.032258064517,31,Very Active
8877689391,2016-05-06,21727,19.3400001525879,4015,1095,232,17,96,345,Friday,0.31506849315068491,,,,,,,16040.032258064517,31,Very Active
8877689391,2016-05-10,10733,8.14999961853027,2832,1187,224,11,18,253,Tuesday,0.21314237573715247,,,,,,,16040.032258064517,31,Very Active
8877689391,2016-04-15,13422,7.17000007629395,3934,1052,281,1,106,388,Friday,0.36882129277566539,,,,,,,16040.032258064517,31,Very Active
8877689391,2016-05-03,10818,8.21000003814697,2817,1189,229,3,19,251,Tuesday,0.2111017661900757,,,,,,,16040.032258064517,31,Very Active
8877689391,2016-05-04,18193,16.2999992370605,3477,1154,212,8,66,286,Wednesday,0.24783362218370883,,,,,,,16040.032258064517,31,Very Active
8877689391,2016-04-12,23186,20.3999996185303,3921,1036,312,7,85,404,Tuesday,0.38996138996138996,,,,,,,16040.032258064517,31,Very Active
8877689391,2016-04-24,16674,15.7399997711182,3455,1148,227,1,64,292,Sunday,0.25435540069686413,,,,,,,16040.032258064517,31,Very Active
